num_critic_for_reviews,533.0
director_facebook_likes,7496.666666666667
actor_1_facebook_likes,9479.666666666666
num_voted_users,550450.3333333334
cast_total_facebook_likes,36889.333333333336
num_user_for_reviews,1275.3333333333333
budget,257900000.0
actor_2_facebook_likes,8061.666666666667
movie_facebook_likes,72333.33333333333
